id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1768,Integritetsskyddsmyndigheten,publicsector,https://www.imy.se/,"Integritetsskyddsmyndigheten (IMY) arbetar för att skydda alla svenskars personuppgifter om hälsa, ekonomi och annat så att de hanteras korrekt och inte hamnar i orätta händer. Myndigheten utövar tillsyn över GDPR-efterlevnad, driver regulatoriska sandlådor för innovationsprojekt och erbjuder vägledning och utbildning. IMY arbetar också internationellt genom Europeiska dataskyddsstyrelsen (EDPB) för att harmonisera dataskyddsregler.",STOCKHOLM,Sweden,,,,,,1,my.ai.se,,40,2025-11-12 08:59:46,,,,,10420,STOCKHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,Vesiro,startup,vesiro.com,"Vesiro is a startup developing high performance database software that enables a more energy efficient use of servers. Our software add-on has proven to 2x the search performance in Elasticsearch, which leads to a reduction in server energy consumption of almost 50%.",GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12203/Linkedin-Logo-image-3.jpg,,,,1,my.ai.se,,60,2025-11-11 22:27:30,5593784597,Vesiro AB,STENA CENTER,LÄRAREGATAN 3,412 92,GÖTEBORG,1480,Göteborg,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2022-07-18,2022-05-09,62010,Dataprogrammering,,,2024,3,1 000 - 4 999 tkr,,oskar@vesiro.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,IT & Software,,Data
1784,Aelia Consulting AB,supplier,https://www.linkedin.com/in/thinkai/,"Aelia Consulting AB tillhandahåller utbildning och rådgivning inom generativ AI, öppna data, dataanalys och datavisualisering för samhällsanalys. Just nu erbjuds kurser genom Dagens Samhälle (Bonnier Akademi) och Ny Teknik Education",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12362/logga_aelia_svartvit_small.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,5594270646,Aelia Consulting AB,ANDERS ELIAS,TUNNELGATAN 1 A LGH 1302,111 37,STOCKHOLM,0180,Stockholm,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2023-04-03,2023-03-27,70220,Konsultverksamhet avseende företags organisation,71129,Övrig teknisk konsultverksamhet,2024,2,500 - 999 tkr,,anders.elias@gmail.com,0,Har aldrig varit registrerad som arbetsgivare,1,Är registrerad för moms,N,"Civil Society, Research, Information Technology, Municipality, Consulting & Advisory, Food & Farming, Travel & Tourism, Space, Forestry & Wood, Transportation & Logistics, Education, Media","Research & Development, Sustainability / Ethics / CSR, Culture & Leisure, Management & Leadership, Marketing & Communications, Urban Development, Social Services, Traffic & Infrastructure, Education & Learning, Innovation",,
1789,Ulab IT Partner AB,corporation,https://ulabitpartner.se/,"Ulab IT Partner har bred kunskap inom IT, säkerhet, telefoni och dokumenthantering. Vi strävar alltid efter att erbjuda personlig IT-service i världsklass. Vi hjälper dig med allt som underlättar din vardag på jobbet. Allt inom IT, backup, telefoni, dokumenthantering, konferensrumslösningar och mycket mer.",ÖRBY,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12393/Ulab_itpartner_bla_2955_basket.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,5569385486,Ulab IT Partner AB,,KINNAVÄGEN 1,511 31,ÖRBY,1463,Mark,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2013-08-20,2013-08-13,62020,Datakonsultverksamhet,,,2024,6,20 000 - 49 999 tkr,0320794900,info@ulab2.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,IT & Software,,Competence & Expertise
1790,Claesson & Partners,supplier,claessonpartners.se,"Claesson & Partners är ett managementkonsultbolag som specialiserar sig på att styra företag mot lönsamhet och konkurrenskraft. Med bred erfarenhet från olika branscher inklusive automotive, sjukvård, telekom och offentlig sektor levererar de strategisk rådgivning för hållbar affärsutveckling. Deras drivkraft är att skapa lönsamma och konkurrenskraftiga företag för framtiden.",GÖTEBORG,Sweden,,,,,,1,my.ai.se,,30,2025-11-12 08:59:46,5566154588,CLAESSON & PARTNERS AB,,KASERNTORGET 5,411 18,GÖTEBORG,1480,Göteborg,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2001-11-23,2001-09-17,70220,Konsultverksamhet avseende företags organisation,,,2024,6,20 000 - 49 999 tkr,031498305,Peo.olsson@claessonpartners.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Civil Society, Automotive, Mining & Steel, Healthcare & Life Sciences, Municipality, Telecommunications, Manufacturing, Education, Region",,,
1791,Klarna,corporation,https://www.klarna.com,"Klarna was founded in 2005 in Stockholm, Sweden with the aim of making it easier for people to shop online. In the last 18 years, technology has evolved, excited and transformed the world around us, yet our mission remains as relevant as ever, to make paying as simple, safe and above all, smoooth as possible. Klarna is the leading global payments and shopping service, providing smarter and more flexible shopping and purchase experiences to 150 million active consumers across more than 500,000 merchants in 45 countries. Klarna offers direct payments, pay after delivery options and instalment plans in a smooth one-click purchase experience that lets consumers pay when and how they prefer to.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12437/Klarna-Logo.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,5566762356,Klarna Holding AB,,SVEAVÄGEN 46,111 34,STOCKHOLM,0180,Stockholm,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2005-03-08,2005-02-22,64201,Holdingverksamhet i finansiella koncerner,,,2024,0,< 1 tkr,0812012000,corporate.legal@klarna.com,9,Är avregistrerad som arbetsgivare,1,Är registrerad för moms,N,"Retail, Information Technology",,,
1795,IKEA,corporation,https://ikea.se,"Det som började som ett litet postorderföretag på landsbygden i Sverige har nu blivit ett globalt varumärke inom heminredning som erbjuder överkomliga priser, design och komfort för människor över hela världen. Även om vi har kommit långt sedan vår blygsamma start är vår vision fortfarande densamma: att skapa en bättre vardag för de många människorna. Här kan du utforska berättelsen om IKEA och läsa mer om vårt arv och de händelser som format oss.",ÄLMHULT,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12505/Ikea_logo.svg.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5560747551,IKEA of Sweden AB,,BOX 702,343 81,ÄLMHULT,0765,Älmhult,,,2,12,2000-2999 anställda,1,Är verksam,49,Övriga aktiebolag,1980-01-01,1972-01-01,74101,Industri- och produktdesignverksamhet,,,2024,11,5 000 000 - 9 999 999 tkr,0476648500,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Retail,,,
1798,Crowd Collective Group,supplier,https://www.crowdcollective.com/,"We are Crowd Collective Group! An IT consultancy firm with a genuine passion for AI , rooted in its transformative power. AI is not just a technology for us; it's a catalyst for innovation, efficiency, and positive change. We see it as a key ally in unraveling complex business & tech challenges and envisioning a future where human potential is amplified. Embracing AI allows us to shape strategies that not only adapt to the digital landscape but redefine how businesses thrive and evolve. Read more about or get in contact with us at www.crowdcollective.com.",LINKÖPING,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12572/Favicon.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5592684020,Crowd Collective Group AB,ACADEMIC WORK,GAMLA TANNEFORSVÄGEN 92,582 52,LINKÖPING,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2022-03-28,2020-08-31,70220,Konsultverksamhet avseende företags organisation,,,2024,4,5 000 - 9 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Information Technology, Consulting & Advisory","IT & Software, Engineering, Innovation",,"Technology, Data"
1801,Sumo Business Development AB,corporation,https://www.sumoteam.com,"Affärsutveckling och förändringsledning för en hållbar framtid Vi har en bred erfarenhet av strategisk affärsutveckling och förändringsledning både nationellt och internationellt. Vi erbjuder våra kunder förmågan att ta fram hållbara affärsmodeller med praktiska metoder som kombinerar affärsanalys med produktiva workshops. När det gäller implementeringen av AI är förändringsledning en nyckelfaktor. I en föränderlig värld krävs ständig utveckling av dina förmågor att leda och utveckla i förändring. Så vi arbetar alltid med det coachande förhållningssättet och utgår från din verklighet. Vi kör inte med standardlösningar för dig som kund. När ditt företag eller organisation står inför stora utmaningar kan det vara svårt att veta vilken väg som är rätt att gå. Vi är affärsstrategerna som hjälper alla typer verksamheter med att utvecklas och att nå framgång. Vi agerar i våra uppdrag för vår kund, både strategisk och taktisk. Målet är att du ska känna dig trygg i dina beslut och nå de resultat som du önskar.",BILLDAL,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12643/SumoLogo2019_2.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,5565543724,SUMO BUSINESS DEVELOPMENT AB,,NORDREVIKSVÄGEN 27,427 37,BILLDAL,1480,Göteborg,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,1998-11-19,1998-04-09,70220,Konsultverksamhet avseende företags organisation,,,2024,3,1 000 - 4 999 tkr,0317787012,mikael.vilkas@sumoteam.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Consulting & Advisory,,,
1803,Combine Control Systems AB,supplier,https://www.combine.se,"Artificial Intelligence and Control Systems – at the Edge and in the Cloud. Combine answers your real-life challenges with real-time solutions. At Combine, we are experts in Data Science and AI, Control Systems and Software Development. Since the company was founded in 2002, we have been supplying professional engineering services and solutions, developed at the customer site or in-house. Our unique strength lies in the seamless convergence of different domains. This approach empowers us to deliver unparalleled solutions that transcend conventional boundaries and open up new avenues of innovation. Our vision - With the brightest minds and latest technology, we strive to do good through innovation Our vision is to improve technology around the world. Or, as we like to say: “Enter the next level.” We follow this motto by helping our customers to take their business to the next level. Our success is built on our customers’ success, and we make progress by combining our strengths. Our values - Create Innovation - Be true - Do good At Combine, our watchwords are transparency, honesty, and being open-minded. We aim to provide meaningful workdays in an enjoyable environment",GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12657/Combine_Svart_Webb_2.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5566745484,Combine Control Systems AB,,VÄSTRA HAMNGATAN 8,411 17,GÖTEBORG,1480,Göteborg,,,3,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2005-08-16,2005-01-25,71122,Teknisk konsultverksamhet inom industriteknik,,,2024,7,50 000 - 99 999 tkr,,ekonomi@combine.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Consulting & Advisory,"Research & Development, IT & Software, Engineering, Innovation",,"Usecases & Inspiration, Competence & Expertise, Technology, Vision & Strategy"
1811,Contentor,supplier,https://contentor.se/,AI solutions for translation and content creation. We use AI to reduce your lead times and costs for e-commerce companies. We create and translate content using different AI solutions.,HELSINGBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12758/contentor-logo-2017-green-transparent.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,5590281902,Contentor AB,,RÖNNOWSGATAN 8 C,252 25,HELSINGBORG,1283,Helsingborg,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2015-12-08,2015-10-06,90030,Litterärt och konstnärligt skapande,73120,Mediebyråverksamhet och annonsförsäljning,2024,5,10 000 - 19 999 tkr,0739559331,rabie@contentor.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Retail,,,
1822,Pax8,supplier,https://www.pax8.com/en-eu/,"Pax8 is the world’s favourite cloud marketplace for IT professionals to buy, sell, and manage best-in-class technology solutions. With a commitment to simplifying the cloud journey, Pax8 enables over 350,000 enterprises through its channel partners and processes one million monthly transactions. Pax8’s award-winning technology empowers managed service providers (MSPs) to accelerate growth, increase efficiency, and reduce risk, ensuring their businesses thrive. Join the revolution at pax8.com.",STOCKHOLM,Sweden,,,,,,1,my.ai.se,,55,2025-11-11 22:27:30,5595160796,Pax8 Sweden AB,BAKER TILLY STOCKHOLM,BOX 1303,111 83,STOCKHOLM,0180,Stockholm,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2025-06-16,2025-01-27,62020,Datakonsultverksamhet,,,,0,,,mhuber@pax8.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,IT & Software,,Competence & Expertise
1823,ManoMotion,supplier,https://www.manomotion.com,"Industrial safety & XR interaction via Hand tracking & Gesture control https://www.youtube.com/watch?v=AaL3osmJrg8&t=79s Via any vision-based system, we turn the full human body into a remote control that either can control machines/ devices/ things, or to have the same act upon human behavior. Some examples is to warn/ shut down as a hand/ body comes too close to a dangerous zone, Or via gestures control the machine/ robotic arm from any place. We have plug & play kits to test this in reality. We can of course distinguish a human from an object, like a moving forklift, etc. We are also in the XR space, where you can control virtual objects just using your bare hands. A mobile phone is all it takes to start exploring, making it accessible for anyone. Education, training, simulation, collaboration very close at hand, that is. Use cases in short Here are some of the ways ManoMotion's technology can be used. To understand the meaning, you need to know about hand/body tracking. 1. SaferHands- Digital emergency stops (hands/body/face/ + counting of people) 2. Proximity detection (same as above, but for a different purpose) 3. GestureBox- control things by using gestures (thumbs up, click, etc.) 4. ActivityTracker- surveils human behavior i.e. close to dangerous zones 5. NearTouch- control panel without buttons 6. AR/VR: via headset: Add new features with our new technology (on top of existing) via mobile: accessible to everyone, anywhere. 7. Remote collaboration/education: see, for example, returning instructions with millimeter precision 8. Collaborative robots- let humans control robots (actually includes all of the above) 9. App for App Store/ Google Play: for the cases above, as well as entertainment, etc. 10. In all cases we can distinguish humans from objects.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13025/ManoMotion-logo.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5590171830,ManoMotion AB,,DROTTNING KRISTINAS VÄG 53,114 28,STOCKHOLM,0180,Stockholm,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2015-08-18,2015-06-16,58290,Utgivning av annan programvara,62010,Dataprogrammering,2024,3,1 000 - 4 999 tkr,0793568841,shahrouz@manomotion.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Automotive, Mining & Steel, Manufacturing","Purchasing & Procurement, Production, Security, Education & Learning, Innovation",,"Usecases & Inspiration, Competence & Expertise, Vision & Strategy"
1825,Upptec AB,corporation,https://upptec.com,"Upptec is a front-runner within insurtech. Since start Upptec has provided modern digital solutions for smarter ways of working with claims. Upptec makes life easy for people, insurers and their employees. With solutions that are simple, fast and smart - our goal is to change old ways and create the future of claims.",MALMÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13062/Logotype-Guidelines.jpeg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,5566292180,Upptec AB,UPPTECON AB,SÖDERGATAN 15,211 34,MALMÖ,1280,Malmö,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2002-09-03,2002-08-10,62010,Dataprogrammering,,,2024,6,20 000 - 49 999 tkr,0709923200,pontus.hemby@upptec.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Financial,"IT & Software, Innovation",,Technology
1839,Salesforce,corporation,https://www.salesforce.com,"Salesforce är ett företag som tillverkar molnbaserad mjukvara som hjälper företag att hitta fler potentiella kunder, sluta fler avtal och imponera på sina kunder med fantastisk service. Vårt heltäckande produktpaket Customer 360 för samman teamen för försäljning, service, marknadsföring, handel och IT så att de får en gemensam vy över all kundinformation. Det hjälper er att fördjupa relationerna till både kunder och anställda.",VÄSTERÅS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13436/Salesforce.com_logo.svg.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5566447255,SALESFORCE ONE AB,,HAGAPARKGATAN 8 E,723 36,VÄSTERÅS,1980,Västerås,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2003-09-09,2003-06-03,70220,Konsultverksamhet avseende företags organisation,,,2024,0,< 1 tkr,021336800,pkditxpse@gmail.com,9,Är avregistrerad som arbetsgivare,1,Är registrerad för moms,N,,"Accounting & Finance, Sales",,
1840,Styrelsen för ackreditering och teknisk kontroll (Swedac),publicsector,https://www.swedac.se/,"Swedacs arbete syftar till att produkter och tjänster ska uppfylla krav på säkerhet och kvalitet. Swedac är nationellt ackrediteringsorgan, samordnar den svenska marknadskontrollen och har ansvar för reglerad mätteknik och ädelmetallkontroll.",BORÅS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13457/Swedac_logotyp_6cm_300dpi.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,,,,,50115,BORÅS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,,,
1849,JSC IT-partner AB,supplier,https://jsc.se/applicerbar-ai/,"Vi hjälper dig att förstå och utnyttja AI:s möjligheter för din organisation. Rådgivning och drivkraft för din AI-resaVi guidar dig genom AI-världen och anpassar tekniken till behovet i din verksamhet. Vi är experter på att göra komplex teknik lättillgänglig och praktisk – och inte minst att få det i funktion i verksamhetens vardag. Här stöttar vi även inom policys, etik, synsätt, spelregler etc. Etablera nya arbetssätt med AI-assistans i Microsoft 365Upptäck hur generativ AI kan förenkla individens vardag och öka både prestation och välbefinnande. Att med digitala PTs och utbildningar hjälpa medarbetare förenkla sina arbetssätt är vår hemmabana sedan länge. När alla medarbetare framöver får en egen Copilot eller AI-assistent ser vi en enorm potential att göra skillnad genom att hjälpa alla använda detta och förenkla sin vardag dramatiskt. Förenkla och automatisera verksamheten med AIMed Azure AI och nya smarta AI-funktioner i Microsoft 365 går det snabbare och blir billigare än nånsin att göra det vi på JSC gjort länge: bygga arbetsflöden och automatiseringar som förenklar verksamheten. Detta gäller både kundunika lösningar och att vi bygger in smarta AI-funktioner i våra egna Koll365-tjänster. Vi hjälper också de kunder som bygger egna externa AI-modeller att integrera dessa i vardagens workflow i Microsoft 365 så att användaren fortsätter arbeta i sin kända miljö. Data, Säkerhet & GovernanceVi ser till att din data är skyddad och används effektivt i AI-applikationer, alltid med fokus på säkerhet och korrekt hantering. Informationssäkerhet är för oss by design i våra lösningar även här när det är kopplat till hur AI använder organisationsdata, där man behöver säkerställa rättigheter för att undvika oversharing och undersharing m.m. Tillsammans med vårt IT-säkerhetsteam som utvecklar IT-säkerhet för ditt företag (jsc.se) har vi djup kompetens inom detta grundläggande perspektiv. Läs mer om vad vi kan hjälpa till med inom AI-update för ledningsgrupper och personal, JSC Labs m.m. på Applicerbar AI (jsc.se) Lyssna gärna på vår podd 7 minuter AIPetter Jacobspetter.jacobs@jsc.se0380-55 65 11 Ken Larssonken.larsson@jsc.se0380-55 65 37",NÄSSJÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13761/JSC_logo_black_transparent.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5565950648,JSC it-partner AB,,LERBACKSGATAN 13,571 38,NÄSSJÖ,0682,Nässjö,,,1,6,50-99 anställda,1,Är verksam,49,Övriga aktiebolag,2000-09-16,2000-08-22,62020,Datakonsultverksamhet,68203,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler",2024,8,100 000 - 499 999 tkr,0380556500,info@jsc.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Civil Society, Retail, Research, Information Technology, Consulting & Advisory, Forestry & Wood, Telecommunications, Manufacturing, Transportation & Logistics, Education, Region","Accounting & Finance, Sustainability / Ethics / CSR, IT & Software, Customer Service & Support, Management & Leadership, Human Resources, Production, Security, Engineering, Education & Learning, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1854,Skyresponse AB,corporation,https://www.skyresponse.com,"Skyresponse är ett svenskt teknikbolag grundat 2012 som levererar alarm- och händelsehantering främst inom personlig omsorg, äldreomsorg och personlig säkerhet samt smarta byggnader. Företaget hanterar över 16 miljoner larm och händelser per månad för mer än 700 slutkunder i Europa. Med kontor i Stockholm, Luleå, Ukraina och Storbritannien arbetar Skyresponse med en indirekt försäljningsmodell genom över 15 kanalpartners i 9 länder.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13882/Skyresponse_standing_logo_color_dark_big.png,,,,1,my.ai.se,,50,2025-11-12 08:59:46,5567327167,Skyresponse AB,,ENGELBREKTSGATAN 5,114 32,STOCKHOLM,2580,Luleå,,,2,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2007-08-21,2007-07-03,61200,Trådlös telekommunikation,,,2024,6,20 000 - 49 999 tkr,0732420638,erika.pettersson@skyresponse.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Energy, Research, Healthcare & Life Sciences, Information Technology, Municipality, Consulting & Advisory, Authority & Agency, Telecommunications, Region",,,
1855,Region Värmland,publicsector,regionvärmland.se,"Region Värmland är en politiskt styrd organisation och arbetar på uppdrag av invånarna. Vid de allmänna valen vart fjärde år röstar Värmlänningen på de politiker som du vill ska styra organisationen. En region är ett regionalt organ som har rätt att ta ut regionskatt från sina invånare. Regioner har ett brett uppdrag som täcker in många stora frågor som påverkar invånarnas vardag och framtid. Typiskt för dessa frågor är att de är gemensamma för hela länet och ofta kräver stora ekonomiska resurser. Region Värmland ansvarar för utvecklingsinsatser inom områden som hälso- och sjukvård, tandvård, kollektivtrafik, infrastruktur, näringsliv, arbetsmarknad, jämställdhet, kompetensförsörjning och kultur. Vi ansvarar också för fem av länets sex folkhögskolor. Tillsammans är vi över 8 600 medarbetare som arbetar för att du som bor och verkar här ska må så bra som möjligt och för att vår region ska vara attraktiv och konkurrenskraftig.",KARLSTAD,Sweden,,,,,,1,my.ai.se,,65,2025-11-11 22:27:30,,,,,65182,KARLSTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,Region,"Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Customer Service & Support, Environment, Operations, Human Resources, Production, Traffic & Infrastructure, Education & Learning, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1856,Stakater,corporation,https://www.stakater.com/,Stakater erbjuder expertlösningar för snabbare Kubernetes-adoption och DevSecOps-automation i både on-prem och molnmiljöer. Genom modulära implementeringar bygger de pålitliga och säkra full-stack deployment-miljöer anpassade efter kunders verktygsval och branschens bästa praxis. Stakater levererar både DevOps-konsultation och DevOps-as-a-Service för att optimera och automatisera produktionssystem.,TÄBY,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14016/Stakater-Logo-Black-Text.png,,,,1,my.ai.se,,50,2025-11-12 08:59:46,5590666870,Stakater AB,,VALHALLAVÄGEN 2,187 73,TÄBY,0180,Stockholm,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-07-19,2016-06-21,70220,Konsultverksamhet avseende företags organisation,,,2024,6,20 000 - 49 999 tkr,0735760199,saleha@stakater.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Information Technology, Consulting & Advisory",,,
1858,RoCom AB,corporation,https://www.rocom.se,"RoCom erbjuder bekymmersfria IT-lösningar som extern IT-avdelning för företag och organisationer i Sverige. Med tjänster inom unified communications, IP-telefoni, data och relaterade tjänster ger RoCom kunder en kvalificerad IT-avdelning utan att behöva anställa. Företaget levererar pålitliga och säkra lösningar inom telekom, nätverk och IT-infrastruktur.",NORRKÖPING,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14030/rocom-screen-logo-tagline-purple-on-transp.png,,,,1,my.ai.se,,55,2025-11-12 08:59:46,5568081045,RoCom AB,,FRIDHEMSVÄGEN 3,602 13,NORRKÖPING,0581,Norrköping,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2010-11-09,2010-05-18,62020,Datakonsultverksamhet,,,2024,5,10 000 - 19 999 tkr,0114700720,info@rocom.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Retail, Financial, Healthcare & Life Sciences, Information Technology, Telecommunications, Manufacturing, Transportation & Logistics, Education","IT & Software, Security",,"Organization, Technology, Data"
1862,Linnarc AB,corporation,https://linnarc.com,"Konsulttjänster inom GIS och analys, bevakning av stadsbyggnad och samhällsutveckling.",YTTERBY,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14094/Logo_Instagram-01.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,5592789324,Linnarc AB,,ODLINGSGATAN 82,442 53,YTTERBY,1482,Kungälv,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2020-11-09,2020-11-02,71110,Arkitektverksamhet,,,2024,1,1 - 499 tkr,,erik200linn@gmail.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Civil Society, Consulting & Advisory",,,
1863,Evdelion AB,startup,https://www.evdelion.com,"Evdelion guides and assists start-ups and companies, primarily in environmentally conscious business areas. We have extensive experience from the Automotive Industry, B2B/B2C Sales, Customer Support and Telecom Business. Our entrepreneurial knowledge is based on field experience and comprises all aspects of founding and managing a business: We support by performing…",FIGEHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14111/Linkedin_Logo.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5592963135,Evdelion AB,MATTIAS JOHANSSON,MISTERHULTSVÄGEN 22,572 95,FIGEHOLM,0882,Oskarshamn,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2021-02-22,2021-01-18,70220,Konsultverksamhet avseende företags organisation,46190,Provisionshandel med blandat sortiment,2024,0,< 1 tkr,,,0,Har aldrig varit registrerad som arbetsgivare,1,Är registrerad för moms,N,"Automotive, Research, Information Technology, Consulting & Advisory, Manufacturing",,,
1864,Ditas Consulting AB,supplier,https://www.ditas.se/,"Vi kombinerar spetskompetens inom affärsstrategi, teknik och ledarskap för att leverera konkreta resultat, både för företag och offentlig sektor. Vi tror på pragmatisk rådgivning som omsätts i handling och mätbar framgång.",JÄRFÄLLA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14122/black_logo_white_background-utan-slogan.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,5591239362,Ditas Consulting AB,,CASTORVÄGEN 12,175 68,JÄRFÄLLA,0180,Stockholm,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2022-04-11,2017-09-12,70220,Konsultverksamhet avseende företags organisation,,,2024,3,1 000 - 4 999 tkr,,hakan.hagerum@OUTLOOK.COM,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,,,,
