id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,has_scb_enrichment,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1804,Läkarmissionen,ngo,,,VÄLLINGBY,Sweden,,,,,,1,my.ai.se,,35,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civil Society,Innovation,,Data
1805,MidSweden University,academia,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12674/mittuniversitetet_avatar.png,,,,1,my.ai.se,,40,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,Education & Learning,,Competence & Expertise
1807,UNperfect UNited,corporation,,"UNperfect UNited is a cutting-edge company providing swift AI-based services tailored for United Nations staff seeking to contest administrative decisions.With our support, UN personnel can have their appeals and related documents expertly drafted; all that's required is a simple input of the basic facts of their case.This innovative platform streamlines the process, ensuring that a document is meticulously prepared for management evaluation request or for submission to the United Nations Dispute Tribunal, thereby offering a powerful tool for employees to assert their rights and seek fair resolutions within the UN system.",,Sweden,,"https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12705/DALL·E-2024-02-04-13.22.56---A-vibrant-and-dynamic-podcast-cover-for-'AI-for-UN,'-featuring-abstract-representations-of-Artificial-Intelligence-and-the-United-Nations.-The-design-.webp",,,,1,my.ai.se,,70,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Consulting & Advisory, Media","Legal & Compliance, Marketing & Communications, Education & Learning, Innovation",,"Usecases & Inspiration, Competence & Expertise, Culture & Mindset, Vision & Strategy"
1809,Ängelholms kommun,publicsector,https://www.engelholm.se/,,ÄNGELHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12723/Angelholmskommun_logotyp_liggande_RGB-(1).png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,26280,ÄNGELHOLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,,,
1811,Contentor,supplier,https://contentor.se/,AI solutions for translation and content creation. We use AI to reduce your lead times and costs for e-commerce companies. We create and translate content using different AI solutions.,HELSINGBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12758/contentor-logo-2017-green-transparent.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,1,5590281902,Contentor AB,,RÖNNOWSGATAN 8 C,252 25,HELSINGBORG,1283,Helsingborg,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2015-12-08,2015-10-06,90030,Litterärt och konstnärligt skapande,73120,Mediebyråverksamhet och annonsförsäljning,2024,5,10 000 - 19 999 tkr,0739559331,rabie@contentor.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Retail,,,
1812,Offside Press AB,media,,,,Sweden,,,,,,1,my.ai.se,,30,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Media,,,
1814,Svenska Röda Korset,ngo,,,HYLTEBRUK,Sweden,,,,,,1,my.ai.se,,30,2025-10-15 16:50:01,1,8024331657,HYLTEKRETSEN SVENSKA RÖDA KORSET,,STORGATAN 18 A,314 31,HYLTEBRUK,1315,Hylte,,,1,2,1-4 anställda,1,Är verksam,61,Ideella föreningar,2006-10-10,2006-08-22,88994,Humanitära insatser,,,,0,,034517963,,1,Är registrerad som vanlig arbetsgivare,0,Har aldrig varit registrerad för moms,N,Civil Society,,,
1815,Mölndals stad,publicsector,https://www.molndal.se/,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12773/molndal-logo.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,,,
1818,Svenska Skolidrottsförbundet,ngo,https://www.skolidrott.se,"The Swedish School Sport Federation (Svenska Skolidrottsförbundet) is an organization in Sweden dedicated to promoting sports and physical activities among childs, youth and young adults in schools. Its mission is to encourage children and teenagers to engage in regular physical activities, fostering a lifelong habit of health and wellness. The federation organizes a wide range of sports events and competitions for schools across Sweden, aiming to make sports accessible and enjoyable for all students, regardless of their skill level. Through these activities, the federation seeks to instill values of teamwork, fair play, and discipline, while also enhancing the physical, mental, and social well-being of the youth.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12918/skolidrott_logo_rgb.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,1,8020030618,SVENSKA SKOLIDROTTSFÖRBUNDET,,BOX 11016,100 61,STOCKHOLM,0180,Stockholm,,,1,4,10-19 anställda,1,Är verksam,61,Ideella föreningar,2020-03-23,1971-01-01,93199,Övrig sportverksamhet,,,,0,,086996000,,1,Är registrerad som vanlig arbetsgivare,0,Har aldrig varit registrerad för moms,N,Healthcare & Life Sciences,,,
1819,Inera AB,publicsector,,,,Sweden,,,,,,1,my.ai.se,,35,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Municipality, Region","IT & Software, Innovation",,
1820,MyData Sweden,ngo,https://mydata.org/sweden,"Ideel förening skapad Mars 2018, i Gbg, STHLM och Trosa. 802515-0056. WARNING my-data.se looks like a SCAM MyData.se is owned by MiCronic.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12948/MyData-Hub-Sweden-Primary-2.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civil Society,"Child Protection, Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Purchasing & Procurement, IT & Software, Legal & Compliance, Customer Service & Support, Management & Leadership, Marketing & Communications, Environment, Operations, Human Resources, Production, Security, Sales, Engineering, Education & Learning, Innovation",,Data
1821,Towards Data Science,media,https://towardsdatascience.com,"Towards Data Science Inc. is a corporation registered in Canada. Using Medium, we provide a platform for thousands of people to exchange ideas and to expand our understanding of data science.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/12954/1*CJe3891yB1A1mzMdqemkdg.jpeg,,,,1,my.ai.se,,60,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,,,"Execution, Competence & Expertise, Technology, Data"
1822,Pax8,supplier,,"Pax8 is the world’s favourite cloud marketplace for IT professionals to buy, sell, and manage best-in-class technology solutions. With a commitment to simplifying the cloud journey, Pax8 enables over 350,000 enterprises through its channel partners and processes one million monthly transactions. Pax8’s award-winning technology empowers managed service providers (MSPs) to accelerate growth, increase efficiency, and reduce risk, ensuring their businesses thrive. Join the revolution at pax8.com.",STOCKHOLM,Sweden,,,,,,1,my.ai.se,,55,2025-10-15 16:50:01,1,5595160796,Pax8 Sweden AB,BAKER TILLY STOCKHOLM,BOX 1303,111 83,STOCKHOLM,0180,Stockholm,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2025-06-16,2025-01-27,62020,Datakonsultverksamhet,,,,0,,,mhuber@pax8.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Information Technology,IT & Software,,Competence & Expertise
1823,ManoMotion,supplier,https://www.manomotion.com,"Industrial safety & XR interaction via Hand tracking & Gesture control https://www.youtube.com/watch?v=AaL3osmJrg8&t=79s Via any vision-based system, we turn the full human body into a remote control that either can control machines/ devices/ things, or to have the same act upon human behavior. Some examples is to warn/ shut down as a hand/ body comes too close to a dangerous zone, Or via gestures control the machine/ robotic arm from any place. We have plug & play kits to test this in reality. We can of course distinguish a human from an object, like a moving forklift, etc. We are also in the XR space, where you can control virtual objects just using your bare hands. A mobile phone is all it takes to start exploring, making it accessible for anyone. Education, training, simulation, collaboration very close at hand, that is. Use cases in short Here are some of the ways ManoMotion's technology can be used. To understand the meaning, you need to know about hand/body tracking. 1. SaferHands- Digital emergency stops (hands/body/face/ + counting of people) 2. Proximity detection (same as above, but for a different purpose) 3. GestureBox- control things by using gestures (thumbs up, click, etc.) 4. ActivityTracker- surveils human behavior i.e. close to dangerous zones 5. NearTouch- control panel without buttons 6. AR/VR: via headset: Add new features with our new technology (on top of existing) via mobile: accessible to everyone, anywhere. 7. Remote collaboration/education: see, for example, returning instructions with millimeter precision 8. Collaborative robots- let humans control robots (actually includes all of the above) 9. App for App Store/ Google Play: for the cases above, as well as entertainment, etc. 10. In all cases we can distinguish humans from objects.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13025/ManoMotion-logo.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5590171830,ManoMotion AB,,DROTTNING KRISTINAS VÄG 53,114 28,STOCKHOLM,0180,Stockholm,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,2015-08-18,2015-06-16,58290,Utgivning av annan programvara,62010,Dataprogrammering,2024,3,1 000 - 4 999 tkr,0793568841,shahrouz@manomotion.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Automotive, Mining & Steel, Manufacturing","Purchasing & Procurement, Production, Security, Education & Learning, Innovation",,"Usecases & Inspiration, Competence & Expertise, Vision & Strategy"
1825,Upptec AB,corporation,https://upptec.com,"Upptec is a front-runner within insurtech. Since start Upptec has provided modern digital solutions for smarter ways of working with claims. Upptec makes life easy for people, insurers and their employees. With solutions that are simple, fast and smart - our goal is to change old ways and create the future of claims.",MALMÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13062/Logotype-Guidelines.jpeg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5566292180,Upptec AB,UPPTECON AB,SÖDERGATAN 15,211 34,MALMÖ,1280,Malmö,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2002-09-03,2002-08-10,62010,Dataprogrammering,,,2024,6,20 000 - 49 999 tkr,0709923200,pontus.hemby@upptec.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Financial,"IT & Software, Innovation",,Technology
1826,Svenska Judoförbundet,ngo,https://judo.se/,,UPPSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13072/Logotype-judo.jpeg,,,,1,my.ai.se,,55,2025-10-15 16:50:01,1,8771010629,SVENSKA JUDOFÖRBUNDET,,EDITH SÖDERGRANS GATA 7,754 60,UPPSALA,0380,Uppsala,,,1,4,10-19 anställda,1,Är verksam,61,Ideella föreningar,1988-12-23,1988-12-23,93199,Övrig sportverksamhet,78200,Personaluthyrning,2024,0,< 1 tkr,,info@judo.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Civil Society,Human Resources,,Organization
1828,"Fritidsförvaltningen, Malmö stad",corporation,,,,Sweden,,,,,,1,my.ai.se,,35,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,"IT & Software, Management & Leadership",,"Organization, Technology, Vision & Strategy, Data"
1830,Maria Strand,corporation,https://www.indutrade.com/,"Indutrade is an international technology and industrial group that develop and acquire companies that are characterised by high technical expertise and an ability to build enduring, close relationships with customers and suppliers. We are growing steadily through acquisitions of well managed and profitable companies. Our business philosophy is based on entrepreneurship and decentralised leadership. This is key to our success and have been so ever since the start in 1978. Today, we operate through more than 200 subsidiaries with some 9,300 employees in more than 30 countries, on six continents. Our strong corporate culture, focusing on the people, permeates all our work and our vision: an entrepreneurial world where people make the differen",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13157/small-Indutrade_logotype_RGB.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Energy, Healthcare & Life Sciences, Manufacturing, Transportation & Logistics","Sustainability / Ethics / CSR, Management & Leadership, Marketing & Communications, Innovation",,"Competence & Expertise, Organization, Technology, Vision & Strategy"
1833,Eghed AB,corporation,https://eghed.se/,We are Eghed! Accelerating your AI and data science solutions,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13196/eghed_A_Black_White.gif,,,,1,my.ai.se,,60,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,
1834,GWM,media,,,,Sweden,,,,,,1,my.ai.se,,30,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Media,,,
1835,The Swedish AI Association (AICenter),ngo,https://aicenter.se,"The Swedish AI Association (AICenter) enables and facilitates organizations, companies, and individuals to cooperate locally & globally to increase their business value and opportunities. AICenter also provides organizations with funding, certifications, guidelines, and certified AI training programs towards equality, safety, and security.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13265/Ai-Center-logo_-Burgundy-Color-high.jpg.webp,,,,1,my.ai.se,,70,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sustainability / Ethics / CSR, Security, Education & Learning",,
1837,Elite Trotters,startup,https://www.elitetrotters.com,Dedicated Account Management Air Tickets Car Rentals Customized Holiday Packages Preferred Hotel Programs Book Tours & Cruises Travel Insurance Visa Assistance,,Sweden,,,,,,1,my.ai.se,,60,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Travel & Tourism,Sales,,Organization
1838,Per Larsson,publicsector,https://www.esem.se/,Ett samägt driftbolag som sköter verksamheten för två bolag inom energi och miljö.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13318/ESEM_plate_NYavst_pos.jpg,,,,1,my.ai.se,,60,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy,,,
1839,Salesforce,corporation,https://www.salesforce.com,"Salesforce är ett företag som tillverkar molnbaserad mjukvara som hjälper företag att hitta fler potentiella kunder, sluta fler avtal och imponera på sina kunder med fantastisk service. Vårt heltäckande produktpaket Customer 360 för samman teamen för försäljning, service, marknadsföring, handel och IT så att de får en gemensam vy över all kundinformation. Det hjälper er att fördjupa relationerna till både kunder och anställda.",VÄSTERÅS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13436/Salesforce.com_logo.svg.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,1,5566447255,SALESFORCE ONE AB,,HAGAPARKGATAN 8 E,723 36,VÄSTERÅS,1980,Västerås,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2003-09-09,2003-06-03,70220,Konsultverksamhet avseende företags organisation,,,2024,0,< 1 tkr,021336800,pkditxpse@gmail.com,9,Är avregistrerad som arbetsgivare,1,Är registrerad för moms,N,,"Accounting & Finance, Sales",,
1840,Styrelsen för ackreditering och teknisk kontroll (Swedac),publicsector,https://www.swedac.se/,"Swedacs arbete syftar till att produkter och tjänster ska uppfylla krav på säkerhet och kvalitet. Swedac är nationellt ackrediteringsorgan, samordnar den svenska marknadskontrollen och har ansvar för reglerad mätteknik och ädelmetallkontroll.",BORÅS,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13457/Swedac_logotyp_6cm_300dpi.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,0,,,,,50115,BORÅS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,,,
1841,DigIT Hub Sweden,network,https://digithub.se/,"Digitalisation has changed our way of interacting with customers, partners, and citizens. For companies in the manufacturing industry, digital transformation is required to remain competitive and relevant in an increasingly connected world. For the public sector, it’s about meeting the new digital expectations of citizens and utilising technology to create a positive impact on society. DigIT Hub Sweden assists organisations in southern Sweden in achieving their digitisation goals through access to a hub of tools, services, educational opportunities, and partner networks. Whether you have just started a digitalisation project or face complex challenges in an existing project, we help you along the way.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13480/DigIT-Hub-Logo---Gold.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Municipality, Manufacturing, Region","IT & Software, Production, Urban Development, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Technology, Vision & Strategy"
1842,INVID AB,supplier,https://invid.se,"IT-partner som förenklar och förbättrar Det personliga är vårt hjärta, engagemanget är vår drivkraft och kompetensen är vår trygghet.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13494/invid_svart-plus-farg_devis.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Research, Information Technology, Consulting & Advisory","IT & Software, Environment, Engineering, Innovation",,"Ecosystem & Partners, Organization, Technology, Vision & Strategy"
1843,Högskolan Väst,academia,https://www.hv.se/,"University West in Trollhättan offers education collaborating with work-life in an attractive and modern study environment. We focus on the student and learning. Work integrated learning (WIL) as perspective and method permeates the work at the university and is also our profile. Short facts about University West 30 undergraduate programs 20 programs at advanced level 14 000 students 740 employees 4 institutions Several research environments Unique postgraduate education in work-integrated learning, WIL 86% of the students have a job 1 - 1,5 year after graduation",TROLLHÄTTAN,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13539/360585e3a6fb98f6e6.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,46186,TROLLHÄTTAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,
1844,Swedish SNN Network,network,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13549/Picture-7.jpg,,,,1,my.ai.se,,40,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research,Research & Development,,Competence & Expertise
1845,Svensk kollektivtrafik,ngo,,,STOCKHOLM,Sweden,,,,,,1,my.ai.se,,30,2025-10-15 16:50:01,1,8020021500,SVENSK KOLLEKTIVTRAFIK,,GÖTGATAN 14,118 46,STOCKHOLM,0180,Stockholm,,,1,3,5-9 anställda,1,Är verksam,61,Ideella föreningar,2016-04-19,1971-01-01,94990,Verksamhet i andra intresseorganisationer,78200,Personaluthyrning,2024,4,5 000 - 9 999 tkr,084527130,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Transportation & Logistics,,,
1847,Kristinehamns Kommun,publicsector,https://www.kristinehamn.se,,KRISTINEHAMN,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13716/kristinehamn.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,68184,KRISTINEHAMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,,,
1849,JSC IT-partner AB,supplier,https://jsc.se/applicerbar-ai/,"Vi hjälper dig att förstå och utnyttja AI:s möjligheter för din organisation. Rådgivning och drivkraft för din AI-resaVi guidar dig genom AI-världen och anpassar tekniken till behovet i din verksamhet. Vi är experter på att göra komplex teknik lättillgänglig och praktisk – och inte minst att få det i funktion i verksamhetens vardag. Här stöttar vi även inom policys, etik, synsätt, spelregler etc. Etablera nya arbetssätt med AI-assistans i Microsoft 365Upptäck hur generativ AI kan förenkla individens vardag och öka både prestation och välbefinnande. Att med digitala PTs och utbildningar hjälpa medarbetare förenkla sina arbetssätt är vår hemmabana sedan länge. När alla medarbetare framöver får en egen Copilot eller AI-assistent ser vi en enorm potential att göra skillnad genom att hjälpa alla använda detta och förenkla sin vardag dramatiskt. Förenkla och automatisera verksamheten med AIMed Azure AI och nya smarta AI-funktioner i Microsoft 365 går det snabbare och blir billigare än nånsin att göra det vi på JSC gjort länge: bygga arbetsflöden och automatiseringar som förenklar verksamheten. Detta gäller både kundunika lösningar och att vi bygger in smarta AI-funktioner i våra egna Koll365-tjänster. Vi hjälper också de kunder som bygger egna externa AI-modeller att integrera dessa i vardagens workflow i Microsoft 365 så att användaren fortsätter arbeta i sin kända miljö. Data, Säkerhet & GovernanceVi ser till att din data är skyddad och används effektivt i AI-applikationer, alltid med fokus på säkerhet och korrekt hantering. Informationssäkerhet är för oss by design i våra lösningar även här när det är kopplat till hur AI använder organisationsdata, där man behöver säkerställa rättigheter för att undvika oversharing och undersharing m.m. Tillsammans med vårt IT-säkerhetsteam som utvecklar IT-säkerhet för ditt företag (jsc.se) har vi djup kompetens inom detta grundläggande perspektiv. Läs mer om vad vi kan hjälpa till med inom AI-update för ledningsgrupper och personal, JSC Labs m.m. på Applicerbar AI (jsc.se) Lyssna gärna på vår podd 7 minuter AIPetter Jacobspetter.jacobs@jsc.se0380-55 65 11 Ken Larssonken.larsson@jsc.se0380-55 65 37",NÄSSJÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13761/JSC_logo_black_transparent.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5565950648,JSC it-partner AB,,LERBACKSGATAN 13,571 38,NÄSSJÖ,0682,Nässjö,,,1,6,50-99 anställda,1,Är verksam,49,Övriga aktiebolag,2000-09-16,2000-08-22,62020,Datakonsultverksamhet,68203,"Uthyrning och förvaltning av egna eller arrenderade, andra lokaler",2024,8,100 000 - 499 999 tkr,0380556500,info@jsc.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Civil Society, Retail, Research, Information Technology, Consulting & Advisory, Forestry & Wood, Telecommunications, Manufacturing, Transportation & Logistics, Education, Region","Accounting & Finance, Sustainability / Ethics / CSR, IT & Software, Customer Service & Support, Management & Leadership, Human Resources, Production, Security, Engineering, Education & Learning, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1850,Sveriges Riksdag,publicsector,https://www.riksdagen.se,Till riksdagens uppgifter hör att besluta om lagar och om statens budget. Riksdagen kontrollerar också hur regeringen sköter sitt arbete.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13795/riksdag.png,,,,1,my.ai.se,,60,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,,,
1851,Reka AI,supplier,https://www.reka.ai,"Our mission is to build useful multimodal artificial intelligence and use it to empower organisations and businesses. We’re a globally distributed foundation model startup headquartered in Sunnyvale, California. We are a remote-first company with talent all over the world. Our folks are based in places like California, Seattle, London, Zurich, Hong Kong & Singapore. We are a small but ferocious team founded by research scientists and engineers from DeepMind, Google Brain and FAIR. Our founding team, along with many of our team members, has contributed to many of the breakthroughs in AI over the past decade.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13837/reka-logo-flat.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,
1852,HC-Tec AB,supplier,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13841/IMG_7986.png,,,,1,my.ai.se,,35,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Information Technology,,,
1853,Bäckström Stockholm AB,corporation,https://backstroms.se/,Vi är den innovativa samhällsbyggaren som skapar värde för framtida generationer.,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13865/logga-skopa.PNG,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Energy, Mining & Steel, Transportation & Logistics",Engineering,,
1854,Skyresponse AB,corporation,https://www.skyresponse.com,,STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/13882/Skyresponse_standing_logo_color_dark_big.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,1,5567327167,Skyresponse AB,,ENGELBREKTSGATAN 5,114 32,STOCKHOLM,2580,Luleå,,,2,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2007-08-21,2007-07-03,61200,Trådlös telekommunikation,,,2024,6,20 000 - 49 999 tkr,0732420638,erika.pettersson@skyresponse.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Energy, Research, Healthcare & Life Sciences, Information Technology, Municipality, Consulting & Advisory, Authority & Agency, Telecommunications, Region",,,
1855,Region Värmland,publicsector,,"Region Värmland är en politiskt styrd organisation och arbetar på uppdrag av invånarna. Vid de allmänna valen vart fjärde år röstar Värmlänningen på de politiker som du vill ska styra organisationen. En region är ett regionalt organ som har rätt att ta ut regionskatt från sina invånare. Regioner har ett brett uppdrag som täcker in många stora frågor som påverkar invånarnas vardag och framtid. Typiskt för dessa frågor är att de är gemensamma för hela länet och ofta kräver stora ekonomiska resurser. Region Värmland ansvarar för utvecklingsinsatser inom områden som hälso- och sjukvård, tandvård, kollektivtrafik, infrastruktur, näringsliv, arbetsmarknad, jämställdhet, kompetensförsörjning och kultur. Vi ansvarar också för fem av länets sex folkhögskolor. Tillsammans är vi över 8 600 medarbetare som arbetar för att du som bor och verkar här ska må så bra som möjligt och för att vår region ska vara attraktiv och konkurrenskraftig.",KARLSTAD,Sweden,,,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,65182,KARLSTAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,Region,"Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Customer Service & Support, Environment, Operations, Human Resources, Production, Traffic & Infrastructure, Education & Learning, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1856,Stakater,corporation,https://www.stakater.com/,,TÄBY,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14016/Stakater-Logo-Black-Text.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,1,5590666870,Stakater AB,,VALHALLAVÄGEN 2,187 73,TÄBY,0180,Stockholm,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-07-19,2016-06-21,70220,Konsultverksamhet avseende företags organisation,,,2024,6,20 000 - 49 999 tkr,0735760199,saleha@stakater.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Information Technology, Consulting & Advisory",,,
1857,TED,media,https://www.ted.com,"Mission: Discover and spread ideas that spark conversation, deepen understanding, and drive meaningful change.",LULEÅ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/14023/TED_three_letter_logo.svg.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,0,,,,,97187,LULEÅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,"Management & Leadership, Education & Learning",,"Usecases & Inspiration, Competence & Expertise"
